# Playas rev. 1.5 (2024-03-124)
,Identificador,Tramo,Nombre,Longitud,Anchura,Direccion,ID_Municipio,Municipio,geometry
247,C02-008_17,C02-008,"17.Playa de Atlanterra",636.402387,70,S,11035,Tarifa,"LINESTRING (245689.49648711138 3999072.0416080463, 245688.795989987 3999109.5182042, 245682.1550440191 3999138.165199668, 245650.6188967081 3999209.689292986, 245624.00000598156 3999266.4295600606, 245553.9502935436 3999404.0772450017, 245457.98218750334 3999577.450283286, 245415.95236004062 3999640.8452730426)"
248,C02-009_18,C02-009,"18.Playa de Los Alemanes/Cabo De Gracia",1378.92148,50,S,11035,Tarifa,"LINESTRING (246851.2198079948 3997673.7116095796, 246821.09843164647 3997773.5324498042, 246776.61686424824 3997873.0030414653, 246751.62969436144 3997952.624018366, 246724.6686116916 3998004.9996287157, 246693.43582804938 3998079.05878449, 246678.5986490088 3998103.885630254, 246669.38566749904 3998124.154189576, 246657.72094605412 3998147.930289653, 246641.75177810373 3998187.2390107624, 246622.1572483222 3998228.8555806535, 246603.24382596387 3998269.484413867, 246573.82294674005 3998339.183877743, 246557.71151287915 3998375.959976773, 246527.5901365308 3998433.750989533, 246472.6011122669 3998558.789726235, 246434.7742675504 3998613.078253376, 246402.12678697897 3998677.119668763, 246396.71416034273 3998696.159830517, 246385.04438376374 3998721.9561787443, 246365.39002320968 3998750.2093220414, 246350.64925279384 3998764.9500924577, 246334.25293020142 3998785.0502974116, 246295.37533979845 3998814.4711766364, 246270.85794044507 3998817.2731651333, 246251.39852090293 3998824.19051178, 246234.60407319316 3998838.8074942613, 246208.22332657725 3998854.6359422305)"
249,C02-010_19,C02-010,"19.Playa Arroyo del Cañuelo",436.069887,35,S,11035,Tarifa,"LINESTRING (247320.9688402616 3997537.404194271, 247321.2533784544 3997537.464918885, 247341.21754649925 3997529.0589533937, 247356.2374936567 3997515.4517148887, 247374.14323663406 3997494.4516691677, 247376.88529328705 3997489.037340077, 247389.51085600836 3997466.1819172353, 247439.8210342978 3997372.8480244866, 247508.8074285026 3997251.16602876, 247521.59555602746 3997216.8123602015, 247525.09804164933 3997198.5994349667, 247547.51394962965 3997174.432284176)"
250,C03-001_01,C03-001,"01.Playa de Bolonia",3947.9161,70,S,11035,Tarifa,"LINESTRING (249280.3365237544 3997237.407939408, 249299.88230504355 3997247.932590873, 249347.99499744808 3997275.747741169, 249423.17107933018 3997302.8111306457, 249517.1411816826 3997320.853390297, 249619.63891113314 3997332.175002625, 249662.9827805337 3997335.136845856, 249727.82118376126 3997333.840029012, 249729.23285883214 3997333.7384440377, 249759.84104739391 3997332.4620887707, 249791.15507911926 3997327.9513449743, 249826.17993533827 3997323.398113665, 249855.83177822913 3997320.38884903, 249887.10611961657 3997316.734929691, 249933.00574680642 3997306.235934119, 249978.18781132915 3997294.677731568, 250021.53222786242 3997284.7460129415, 250087.98979042275 3997272.626520496, 250113.7537875139 3997267.154413512, 250156.96719838717 3997252.3784411023, 250181.018915328 3997241.7433781885, 250239.5791699363 3997218.007016763, 250285.93823096022 3997199.748634659, 250336.4356305666 3997176.3133718753, 250360.07911552332 3997169.4484390668, 250396.03434602212 3997152.476815317, 250428.27201321797 3997131.872931794, 250468.80913186102 3997107.3049811027, 250544.539736391 3997063.863929084, 250583.40540627833 3997040.0933652595, 250632.5413076638 3997005.698234289, 250714.060040491 3996938.474943819, 250763.44508775987 3996898.5466077286, 250810.81087858917 3996855.4825520925, 250885.45669712944 3996786.779522921, 250910.4611947412 3996762.825770994, 250931.95815159733 3996740.100416604, 251028.11835272744 3996657.7876715166, 251039.48102992272 3996647.3462924715, 251089.5382294592 3996599.1316892356, 251115.65304072227 3996572.3214704916, 251215.2657329856 3996470.5428647297, 251288.94956535616 3996404.5691522434, 251338.224162141 3996365.9376877225, 251381.98404858817 3996323.788717174, 251444.67854122035 3996263.545964476, 251486.3581201209 3996227.8206111332, 251513.64247829228 3996198.9811923294, 251560.32158460835 3996153.530483547, 251640.48350548677 3996072.606123985, 251645.54609163638 3996057.424685626, 251647.99783157185 3996051.820708632, 251672.16498236285 3996004.537152737, 251688.60230684452 3995984.9744152557, 251717.16921795966 3995963.173351509, 251754.38137849126 3995932.3511579377, 251797.98350598282 3995896.266638634, 251829.93334078274 3995866.9479667, 251887.44304342233 3995802.67241669, 251915.25819371876 3995750.800920193, 251947.20802851848 3995719.60284621, 251992.31367764785 3995691.411815506, 252052.83042356273 3995654.199654974, 252114.47481070596 3995616.6116140326, 252191.53029463504 3995557.974270166, 252239.26710663026 3995509.8615777614, 252287.37979903465 3995401.232139441, 252355.41415313786 3995329.8148616515, 252434.34903911405 3995323.049014283)"
251,C03-003_02,C03-003,"02.Ensenada de Valdevaqueros",2376.2928,120,S,11035,Tarifa,"LINESTRING (257055.04691199158 3994620.5285290964, 257101.65608275853 3994659.6200916753, 257162.54870908268 3994701.718697528, 257298.61741728906 3994763.3630846725, 257356.50300033833 3994783.6606267807, 257435.43788631444 3994809.9722554386, 257500.84107755192 3994825.7592326347, 257563.62424739933 3994833.449497144, 257603.7458281583 3994833.409853389, 257657.5862738982 3994829.620480112, 257730.43797483365 3994822.615508867, 257824.3275147186 3994804.2214237805, 257886.95636562194 3994784.374485207, 257933.13815321104 3994768.0032084696, 258023.94626994923 3994735.2284926013, 258125.3650594105 3994688.755943147, 258179.10638299974 3994657.2981875143, 258254.40982387058 3994611.415625866, 258290.4854257761 3994579.718130989, 258351.25355131642 3994538.9141734946, 258400.96735133496 3994504.223463012, 258465.78483115256 3994451.5271572275, 258528.96956679795 3994398.6300926, 258603.0632211887 3994339.6293191053, 258645.28721927517 3994304.597885388, 258680.33219814496 3994267.0730485623, 258730.74786844972 3994215.2845020304, 258821.0255460719 3994134.9609849146, 258885.21769622204 3994109.630535573, 258963.8351384387 3994074.6212058347, 259002.52966077987 3994040.2260748656, 259037.53899051688 3994010.7445340315, 259103.07801012692 3993954.5419218526)"
252,C03-004_03,C03-004,"03.Ensenada Los Lances",768.343413,5,S,11035,Tarifa,"LINESTRING (261252.03851225405 3992998.5851514423, 261195.38220415634 3993037.9034923445, 261137.77846615735 3993074.663772516, 261102.15510186853 3993100.244379851, 261079.60627021766 3993112.5609685667, 261024.0868780015 3993136.6256880607, 260949.80837373954 3993162.585267356, 260917.21678513475 3993174.712370092, 260869.46631810933 3993201.61937929, 260797.6511315909 3993243.495780927, 260723.75159928956 3993287.4565283475, 260690.21258078355 3993307.731528235, 260647.19926326454 3993330.090873905, 260579.5527683116 3993364.5773223136)"
253,C03-005_04,C03-005,"04.Playa de Los Lances Norte",3127.16834,120,S,11035,Tarifa,"LINESTRING (261260.09166641513 3992992.7110860534, 261351.08350657605 3992928.6453249254, 261413.3449709897 3992878.2439759355, 261580.5452947122 3992723.7509999387, 261775.63374385214 3992538.1192619796, 261916.79413742034 3992401.6813645777, 262196.4835327093 3992103.5805071425, 262360.5046465263 3991917.930057347, 262475.8899869185 3991780.5753231393, 262544.26491671463 3991685.573760642, 262621.5767854154 3991584.3146561543, 262659.38987152814 3991534.788918185, 262739.5774437919 3991429.57014728, 262793.1711298976 3991359.5690960656, 262819.38937112177 3991317.9245298062, 262869.66990605625 3991244.551286395, 262935.24768389855 3991157.311580036, 263034.8895068995 3991032.008837519, 263093.29262878885 3990938.2198558073, 263142.6840996555 3990879.681030518, 263179.9608285562 3990808.2515419945, 263198.6645851238 3990775.3299166304, 263256.27824078023 3990688.351354282, 263291.8719421837 3990637.3506229864)"
254,C03-006_05,C03-006,"05.Playa de Los Lances Sur",3107.22433,120,S,11035,Tarifa,"LINESTRING (263357.2758853554 3990549.344257655, 263418.64974908764 3990475.5054792394, 263471.14005794347 3990392.4429819696, 263524.2509167398 3990337.5197273022, 263555.24668834195 3990288.1224984666, 263596.2257701182 3990222.6260173367, 263671.36978799454 3990140.5216696183, 263723.71624675544 3990074.470875531, 263744.463285802 3990040.3365923385, 263798.16142887285 3989966.1111768344, 263843.7218092231 3989888.506827136, 263900.3595200667 3989806.0753597463, 263991.7650681711 3989705.544389442, 264040.9111247164 3989623.7374508367, 264210.39127017657 3989326.326787519, 264299.76534421765 3989182.1312190252, 264358.71689000656 3989068.55700492, 264395.1427404744 3989006.9132579765, 264435.17096363445 3988936.5338514484, 264492.598019194 3988837.738157523, 264612.40135155985 3988618.380531147, 264677.3894034966 3988489.527703331, 264724.9829295103 3988384.526250652, 264794.67044025275 3988255.524654649, 264916.17297235783 3987885.3520337804)"
# 255,C04-001_01,C04-001,"01.Playa Chica",66.9410547,20,S,11035,Tarifa,"LINESTRING (265055.40543438145 3988004.268209449, 265057.96438856376 3988008.244448127, 265090.0257576604 3988017.664446837, 265118.4822006053 3988013.2554771495)"
256,C04-005_02,C04-005,"02.Cala Arenas",1282.22491,30,S,11004,Algeciras,"LINESTRING (279491.8184001887 3993254.344196055, 279479.9781672922 3993270.8829340697, 279471.7087982852 3993284.790509218, 279466.63441275817 3993303.960410098, 279462.4997282547 3993317.3041646318, 279460.05650559353 3993341.360510834, 279460.2444457982 3993384.5867579165, 279467.57411378174 3993415.2210112833, 279477.88732360816 3993444.242391402, 279496.3289651015 3993483.067425182, 279514.55916495796 3993512.386097116, 279535.98434829427 3993544.1479917117, 279570.00152534584 3993571.587261599, 279604.8164957032 3993588.759361091, 279633.5046424177 3993594.4713195106, 279679.9465450983 3993593.388325345, 279739.8055002968 3993579.574720297, 279777.39354123786 3993569.425949243, 279816.4851038165 3993563.787743102, 279813.4780605412 3993576.9435574315, 279811.22277808475 3993585.964687257, 279802.101363861 3993610.0501772133, 279787.73025249655 3993629.1909343386, 279801.0740070306 3993656.81814443, 279818.36450586346 3993678.2433277667, 279852.2163057951 3993699.9742996106, 279870.236002362 3993705.024806937, 279879.25713218783 3993708.125820315, 279884.89533832896 3993708.0318502127, 279886.2109197619 3993704.0851059137, 279887.3385609901 3993700.514242024, 279894.0725779525 3993701.327464067, 279900.6823155242 3993709.5353718502, 279911.0190267831 3993722.78515628, 279916.5234825283 3993726.3587672655, 279927.6489145828 3993726.030696359, 279930.94068848185 3993727.859541807, 279931.6924493008 3993733.591718051, 279907.26022268913 3993768.548596126, 279888.37223211623 3993808.203979319, 279887.0566506832 3993822.2994946716, 279887.71444139973 3993831.5085647022, 279891.37927539146 3993847.5304671526, 279900.35342016607 3993873.1373200445, 279914.8248159283 3993898.13336727, 279935.68617865053 3993921.4379526535, 279960.1184052622 3993938.164630872, 279979.81646709907 3993945.256162594, 280030.97186243604 3993975.0009109946, 280087.3539238475 3993996.0502139213, 280097.878575311 3993997.3657953544)"
257,C04-005_03,C04-005,"03.Cala Parra",586.871792,20,S,11004,Algeciras,"LINESTRING (281574.38903445913 3995209.0419927607, 281549.3555449924 3995192.4580588615, 281543.09359358763 3995189.6659534746, 281443.948378625 3995145.4582690275, 281402.41699042363 3995126.3833320844, 281393.83590064995 3995122.005225057, 281341.82398916467 3995099.4141927958, 281332.7175265477 3995087.8559902436, 281322.85385852016 3995074.4577153027, 281308.0250029133 3995051.955512619, 281283.50760356 3994992.5883813277, 281275.86753318174 3994984.015511659, 281248.0966426877 3994958.0235438575, 281247.4381320083 3994952.126882462, 281244.6385429211 3994942.974405984, 281242.7814152687 3994920.432718617, 281238.298693349 3994877.84686038, 281236.2494490429 3994826.359597189, 281237.8184017147 3994809.0050594714, 281238.2666739067 3994801.576548862)"
258,C04-006_04,C04-006,"04.Playa de Getares o San Garcia",1319.77116,40,S,11004,Algeciras,"LINESTRING (280218.83606767183 3997815.091698826, 280209.9301855457 3997807.721313618, 280183.2125391674 3997777.932673403, 280171.849861972 3997748.451132572, 280132.23404147994 3997646.187037813, 280108.89448832185 3997565.1128005274, 280080.9484444089 3997449.0292335046, 280022.2231773412 3997140.269275534, 280009.47255552665 3997057.390233739, 279998.49285340856 3996974.157008005, 279993.54336247075 3996871.483379743, 279995.9967470251 3996726.4997491683, 280005.3619745472 3996638.5493128565, 280008.204049464 3996609.8732782383, 280017.7979752849 3996581.8729159767, 280024.39870674774 3996571.1246223026, 280031.9229426521 3996558.8727015024, 280044.40361775336 3996544.0073498613)"
259,C04-008_05,C04-008,"05.Playa del Rincocillo",2909.70729,40,S,11004,Algeciras,"LINESTRING (280073.99699851166 4003303.963149845, 280073.29650138726 4003444.7630718453, 280078.1999812579 4003574.355039856, 280088.6286371074 4003630.470240729, 280101.52681122103 4003716.765167537, 280103.02421409474 4003753.6983367996, 280101.4887171765 4003780.108883794, 280105.6003464318 4003846.7875440926, 280113.0497131959 4003922.6772349547, 280116.6228853328 4003953.1809610752, 280135.04884835234 4004024.120918701, 280148.29727102816 4004069.579210183, 280196.9342438406 4004193.0691249655, 280237.8775643724 4004283.9711787933, 280247.37003679597 4004311.4531389857, 280252.4035684992 4004320.2860667794, 280267.50932912185 4004351.0312265125, 280287.5157715117 4004398.5240071225, 280321.06815941405 4004454.2085678773, 280330.15536056156 4004473.9996874235, 280343.15863297577 4004495.580299629, 280367.1650699792 4004542.717896643, 280377.60644902365 4004563.293555348, 280384.1799046216 4004578.22468538, 280400.638902798 4004604.4448727584, 280410.77318245877 4004619.492742558, 280418.8167079882 4004638.760420352, 280424.70781699254 4004646.4407134517, 280443.93991589395 4004677.841625453, 280544.0543149668 4004847.053385849, 280635.9921929501 4004987.628128697, 280742.24857969617 4005144.248814363, 280874.84033596027 4005313.8645239747, 280966.46791843435 4005419.002783398, 281084.28897615016 4005553.0842919517, 281160.99341126985 4005629.61360279, 281209.85308569536 4005671.11805741, 281249.60629750404 4005698.7876938228, 281303.019203238 4005742.393639816, 281320.70675562863 4005764.2841749527, 281325.084862656 4005773.740886132, 281339.26992942474 4005784.2483429974, 281346.97539779294 4005808.765742351, 281346.97539779294 4005808.765742351, 281346.97539779294 4005808.765742351, 281346.97539779294 4005808.765742351)"
260,C04-008_06,C04-008,"06.Playa de Palmones",659.89051,30,S,11008,"Barrios, Los","LINESTRING (281442.82566523197 4005839.0082433065, 281516.1223450669 4005927.716019927, 281581.1496558948 4006029.2037304686, 281630.3899895275 4006092.7275196593, 281685.64347557497 4006145.2023070133, 281782.99743574794 4006207.371044529, 281843.514181663 4006243.831444242, 281884.48514628864 4006259.2425410277, 281922.0731872297 4006263.001345122)"
261,C04-009_07,C04-009,"07.Playa de Guadarranque",1461.91606,40,S,11033,San Roque,"LINESTRING (282916.8406907335 4006591.050972435, 282928.11710301583 4006600.82386308, 282943.1523193922 4006612.664095976, 282973.4106923497 4006643.1104091383, 282996.7152777331 4006652.6953595784, 283013.25401574717 4006667.354695545, 283028.10129191884 4006680.698450079, 283082.7918914881 4006706.822138534, 283135.79102921486 4006724.3005775716, 283209.2756492545 4006745.913701113, 283262.6506673907 4006758.8815752375, 283326.3623967857 4006764.3318411736, 283367.89718202554 4006764.143900969, 283393.2691096607 4006755.3107113484, 283414.3184125876 4006738.7719733347, 283414.3389030853 4006731.8084082706, 283437.2376084184 4006720.052526784, 283465.4794061528 4006718.260906243, 283497.5271495932 4006707.5783250965, 283523.9709160386 4006689.715648425, 283555.58603339666 4006667.1546579287, 283659.5775621875 4006641.7421839507, 283702.7728070369 4006639.6301040323, 283750.52742290765 4006629.8359848512, 283817.4792111542 4006606.3564906246, 283883.325940846 4006587.968441109, 283937.26421942335 4006605.4808692187, 283994.9300891432 4006617.1742332582, 284016.9134260835 4006620.1112511167, 284046.3666465457 4006615.8132018032, 284094.700948128 4006622.117675923, 284143.5661908342 4006620.8594258614, 284214.4859563971 4006639.6301040323, 284281.90880461875 4006650.137560898)"
